x,01_Soil,02_Dry_bush,03_Soil,04_Very_green_bush,05_Soil_with_crust,06_Soil_without_crust,07_Desert_pink_flowers,08_Brown_thorns,09_Very_dry_grass,10_Mix_of_soil_and_crust,11_Dense_desert_pink_flowers,12_Soil_with_crust,13_Rock_and_stones,14_Small_stones,15_Green-light_blue_bush,16_Very_dry_grass,17_Greenish_thorns,18_Bush,19_Sparse_dry_grass,20_Soil_with_crust,21_Acacia
2.1672 ,0.290266667,0.258550000,0.561166667,0.143133333,0.529266667,0.564975000,0.292933333,0.273100000,0.324133333,0.572133333,0.156266667,0.576566667,0.550850000,0.647200000,0.121500000,0.250733333,0.111066667,0.306150000,0.352800000,0.545800000,0.173040000
2.1697 ,0.289766667,0.258900000,0.558833333,0.142166667,0.527933333,0.563325000,0.292133333,0.272933333,0.324833333,0.570933333,0.156566667,0.574866667,0.548950000,0.647775000,0.121100000,0.252266667,0.110966667,0.305725000,0.353600000,0.544933333,0.173760000
2.1721 ,0.289600000,0.258625000,0.555766667,0.142633333,0.527633333,0.562025000,0.292266667,0.273733333,0.326433333,0.570000000,0.157233333,0.574266667,0.550500000,0.646350000,0.121633333,0.252600000,0.111800000,0.305150000,0.353133333,0.542966667,0.172960000
2.1746 ,0.290133333,0.258200000,0.554866667,0.143866667,0.525766667,0.560575000,0.292066667,0.275200000,0.326400000,0.568066667,0.156766667,0.572366667,0.549900000,0.645250000,0.122133333,0.252300000,0.112466667,0.305100000,0.352933333,0.541566667,0.172320000
2.1771 ,0.290833333,0.258525000,0.553766667,0.143933333,0.523700000,0.559325000,0.291233333,0.275433333,0.326666667,0.565666667,0.156766667,0.570466667,0.547950000,0.644575000,0.121833333,0.252800000,0.112233333,0.304400000,0.353266667,0.540400000,0.172960000
2.1795 ,0.291166667,0.259050000,0.551366667,0.143066667,0.521866667,0.556875000,0.291100000,0.275366667,0.327066667,0.563433333,0.156933333,0.568533333,0.546125000,0.644600000,0.121933333,0.253966667,0.112100000,0.304550000,0.353600000,0.540100000,0.173300000
2.1820 ,0.292266667,0.259525000,0.550000000,0.142800000,0.521633333,0.554950000,0.291433333,0.276266667,0.328333333,0.562133333,0.156400000,0.567333333,0.545625000,0.643775000,0.122433333,0.253500000,0.112966667,0.304525000,0.353433333,0.537800000,0.172720000
2.1844 ,0.294366667,0.260050000,0.549866667,0.143133333,0.520200000,0.553350000,0.291366667,0.277400000,0.328766667,0.560766667,0.156966667,0.565800000,0.544575000,0.643225000,0.123166667,0.254066667,0.114266667,0.304200000,0.353400000,0.536966667,0.172700000
2.1869 ,0.292466667,0.259925000,0.546666667,0.143266667,0.518333333,0.551400000,0.290900000,0.277033333,0.328933333,0.558466667,0.156766667,0.563900000,0.543150000,0.640325000,0.123633333,0.255666667,0.113633333,0.303600000,0.353133333,0.535633333,0.173340000
2.1894 ,0.291466667,0.259200000,0.543433333,0.142966667,0.516333333,0.549825000,0.291033333,0.277400000,0.329666667,0.556533333,0.156633333,0.561800000,0.541575000,0.638550000,0.123600000,0.256600000,0.113466667,0.303825000,0.353233333,0.533966667,0.173120000
2.1918 ,0.291766667,0.258475000,0.541733333,0.143133333,0.515233333,0.547650000,0.290633333,0.278266667,0.330500000,0.555133333,0.157566667,0.560266667,0.539450000,0.637700000,0.123733333,0.256500000,0.114566667,0.303750000,0.353066667,0.530300000,0.173200000
2.1942 ,0.292233333,0.258875000,0.540166667,0.143933333,0.513700000,0.544325000,0.290200000,0.278966667,0.331900000,0.551566667,0.157533333,0.559000000,0.536725000,0.634625000,0.123833333,0.257466667,0.115500000,0.302350000,0.351266667,0.528266667,0.172800000
2.1967 ,0.292766667,0.259350000,0.537366667,0.143600000,0.511233333,0.541000000,0.288900000,0.278500000,0.331866667,0.547500000,0.156933333,0.556033333,0.533350000,0.631875000,0.124300000,0.258466667,0.116300000,0.301250000,0.350033333,0.526900000,0.172640000
2.1991 ,0.292600000,0.259150000,0.534033333,0.142933333,0.509366667,0.537850000,0.288033333,0.279233333,0.331466667,0.544333333,0.156933333,0.552566667,0.530475000,0.631225000,0.125066667,0.258233333,0.115700000,0.300825000,0.350400000,0.524133333,0.172900000
2.2016 ,0.292533333,0.258300000,0.530600000,0.143166667,0.507333333,0.535000000,0.288566667,0.279166667,0.332766667,0.542700000,0.157266667,0.551000000,0.528650000,0.628750000,0.124566667,0.257066667,0.115366667,0.300325000,0.350266667,0.521100000,0.172460000
2.2041 ,0.292533333,0.257300000,0.526500000,0.143333333,0.505100000,0.532350000,0.287566667,0.279100000,0.333333333,0.540500000,0.156500000,0.549733333,0.525550000,0.625500000,0.123833333,0.257766667,0.115733333,0.299350000,0.348266667,0.518166667,0.171480000
2.2065 ,0.291500000,0.257400000,0.524966667,0.143533333,0.503666667,0.530200000,0.286866667,0.278633333,0.333133333,0.537400000,0.155866667,0.547500000,0.521900000,0.623850000,0.124166667,0.258300000,0.116666667,0.298575000,0.347266667,0.516033333,0.171380000
2.2089 ,0.291833333,0.257725000,0.525500000,0.143566667,0.502333333,0.528750000,0.286900000,0.279433333,0.333133333,0.536200000,0.156433333,0.546133333,0.519350000,0.623550000,0.124366667,0.257033333,0.117033333,0.298550000,0.347266667,0.515666667,0.171600000
2.2114 ,0.292266667,0.257425000,0.525100000,0.143466667,0.502166667,0.528625000,0.286700000,0.281233333,0.333533333,0.537133333,0.156600000,0.545600000,0.517625000,0.621800000,0.124900000,0.258666667,0.116933333,0.300175000,0.347933333,0.516833333,0.172740000
2.2138 ,0.292233333,0.257900000,0.525233333,0.142966667,0.503366667,0.529200000,0.285733333,0.281400000,0.333533333,0.537033333,0.156333333,0.546466667,0.516650000,0.620225000,0.124933333,0.260433333,0.116966667,0.300000000,0.349600000,0.517666667,0.172600000
2.2163 ,0.293300000,0.258050000,0.527133333,0.143966667,0.504633333,0.531225000,0.286600000,0.280366667,0.333166667,0.538366667,0.156933333,0.547966667,0.517250000,0.618550000,0.125533333,0.259033333,0.117200000,0.299925000,0.349633333,0.517633333,0.172380000
2.2187 ,0.292966667,0.258525000,0.528733333,0.143766667,0.505666667,0.533100000,0.288466667,0.280100000,0.332800000,0.541133333,0.157200000,0.549433333,0.516750000,0.618250000,0.125333333,0.258300000,0.116633333,0.299725000,0.349100000,0.519200000,0.172480000
2.2211 ,0.292666667,0.258900000,0.528633333,0.143466667,0.506966667,0.533900000,0.288266667,0.280300000,0.331633333,0.543566667,0.156633333,0.549866667,0.514750000,0.617400000,0.124300000,0.258366667,0.116600000,0.300075000,0.348900000,0.520433333,0.172440000
2.2236 ,0.292100000,0.257950000,0.529800000,0.142866667,0.507233333,0.534625000,0.287600000,0.279633333,0.330066667,0.543133333,0.155933333,0.550266667,0.514200000,0.616725000,0.124000000,0.257700000,0.116233333,0.300200000,0.348333333,0.520466667,0.172000000
2.2260 ,0.292433333,0.258650000,0.531200000,0.142166667,0.508100000,0.534825000,0.286733333,0.278333333,0.328266667,0.543200000,0.156033333,0.551000000,0.514925000,0.616750000,0.123200000,0.256000000,0.114800000,0.299275000,0.346900000,0.519566667,0.171220000
2.2284 ,0.290066667,0.258275000,0.530100000,0.141733333,0.508766667,0.535900000,0.286466667,0.278000000,0.327200000,0.544200000,0.155733333,0.552300000,0.512850000,0.615650000,0.123133333,0.254233333,0.114266667,0.298925000,0.345866667,0.520733333,0.170940000
2.2309 ,0.288100000,0.256500000,0.530666667,0.140400000,0.507566667,0.535800000,0.285800000,0.275866667,0.324400000,0.543566667,0.154733333,0.551500000,0.510000000,0.614750000,0.122466667,0.251733333,0.114833333,0.298700000,0.344700000,0.522533333,0.170900000
2.2333 ,0.287033333,0.255025000,0.531500000,0.140000000,0.507733333,0.535600000,0.284866667,0.274166667,0.321900000,0.543966667,0.154100000,0.551400000,0.509050000,0.615125000,0.120933333,0.249766667,0.113833333,0.297725000,0.343000000,0.521433333,0.170740000
2.2357 ,0.286033333,0.254300000,0.530700000,0.138766667,0.508533333,0.535450000,0.284433333,0.272433333,0.319900000,0.544833333,0.154433333,0.552166667,0.507925000,0.613625000,0.120000000,0.247333333,0.111800000,0.295825000,0.339500000,0.520166667,0.169700000
2.2382 ,0.282966667,0.253675000,0.530366667,0.138166667,0.508033333,0.535200000,0.283900000,0.270033333,0.316800000,0.544833333,0.153433333,0.552333333,0.505125000,0.610650000,0.119966667,0.245200000,0.109633333,0.294075000,0.337400000,0.519966667,0.168120000
2.2406 ,0.279733333,0.251800000,0.530933333,0.136366667,0.506400000,0.535725000,0.281533333,0.268133333,0.313000000,0.543533333,0.151666667,0.550666667,0.502675000,0.608200000,0.120166667,0.243233333,0.109266667,0.293450000,0.334733333,0.520333333,0.167620000
2.2430 ,0.276900000,0.249675000,0.531000000,0.135266667,0.504666667,0.534050000,0.279200000,0.266033333,0.308733333,0.542666667,0.149466667,0.549666667,0.500025000,0.607625000,0.119266667,0.239966667,0.109433333,0.292300000,0.332100000,0.519866667,0.167160000
2.2455 ,0.275000000,0.249150000,0.529833333,0.134066667,0.504633333,0.534875000,0.278866667,0.264000000,0.305800000,0.543133333,0.149333333,0.550033333,0.497250000,0.605400000,0.116900000,0.236933333,0.108000000,0.290050000,0.329333333,0.518800000,0.165200000
2.2479 ,0.272100000,0.247450000,0.529266667,0.134133333,0.505900000,0.536225000,0.278066667,0.261900000,0.303633333,0.544133333,0.149200000,0.550666667,0.495575000,0.602550000,0.115800000,0.234200000,0.106166667,0.289100000,0.325833333,0.518400000,0.164100000
2.2503 ,0.270266667,0.245500000,0.530166667,0.131966667,0.506300000,0.535275000,0.277000000,0.259700000,0.300700000,0.543366667,0.147700000,0.551133333,0.492500000,0.602175000,0.115333333,0.231700000,0.105300000,0.288200000,0.323533333,0.518733333,0.163180000
2.2527 ,0.268266667,0.244050000,0.530200000,0.130533333,0.506066667,0.536075000,0.274866667,0.258600000,0.298300000,0.544700000,0.146800000,0.551233333,0.490025000,0.600925000,0.114600000,0.230033333,0.104366667,0.287725000,0.321800000,0.518166667,0.162520000
2.2551 ,0.266866667,0.243925000,0.531066667,0.130600000,0.504700000,0.536075000,0.272633333,0.255700000,0.295500000,0.545033333,0.146166667,0.550066667,0.486775000,0.597875000,0.112500000,0.228066667,0.103466667,0.287475000,0.319633333,0.517966667,0.161800000
2.2576 ,0.265033333,0.243475000,0.532200000,0.130333333,0.503133333,0.535725000,0.271766667,0.252700000,0.292700000,0.544933333,0.144500000,0.550533333,0.483975000,0.595425000,0.110700000,0.224200000,0.102733333,0.285975000,0.318033333,0.519633333,0.160960000
2.2600 ,0.262333333,0.240975000,0.532300000,0.128066667,0.502733333,0.535750000,0.271533333,0.252666667,0.291133333,0.545433333,0.143433333,0.551566667,0.480550000,0.593325000,0.110366667,0.221833333,0.101100000,0.284950000,0.315266667,0.517833333,0.160200000
2.2624 ,0.259566667,0.238650000,0.532033333,0.126700000,0.504300000,0.537525000,0.271066667,0.252633333,0.289733333,0.545733333,0.143200000,0.551966667,0.477900000,0.591250000,0.110866667,0.221266667,0.100066667,0.284250000,0.314500000,0.517866667,0.159600000
2.2648 ,0.258700000,0.238100000,0.532666667,0.126533333,0.504366667,0.538450000,0.269466667,0.250366667,0.286400000,0.545233333,0.143233333,0.551766667,0.475700000,0.587875000,0.108466667,0.219833333,0.098966667,0.283375000,0.313333333,0.520566667,0.158880000
2.2672 ,0.258233333,0.237375000,0.532833333,0.126933333,0.503800000,0.538725000,0.268533333,0.248700000,0.284933333,0.546833333,0.142833333,0.552233333,0.473775000,0.586750000,0.106100000,0.217100000,0.098200000,0.282775000,0.311700000,0.520433333,0.157920000
2.2696 ,0.257166667,0.237250000,0.533866667,0.127300000,0.501866667,0.537200000,0.267466667,0.246733333,0.285200000,0.546000000,0.140366667,0.551200000,0.469675000,0.583700000,0.106900000,0.216200000,0.097466667,0.281350000,0.310033333,0.519466667,0.157700000
2.2721 ,0.255566667,0.236925000,0.534066667,0.125100000,0.502366667,0.537650000,0.266433333,0.247200000,0.284100000,0.546066667,0.140066667,0.551300000,0.466675000,0.581575000,0.107166667,0.215833333,0.097166667,0.280175000,0.306866667,0.518533333,0.157740000
2.2745 ,0.255400000,0.236825000,0.532800000,0.123433333,0.502133333,0.537600000,0.265333333,0.246666667,0.281900000,0.546233333,0.139833333,0.551266667,0.462600000,0.580050000,0.104933333,0.214266667,0.096733333,0.280250000,0.305866667,0.518433333,0.156180000
2.2769 ,0.253800000,0.235675000,0.531700000,0.122366667,0.499733333,0.537000000,0.264333333,0.244766667,0.280933333,0.545300000,0.138666667,0.549100000,0.458000000,0.576575000,0.104266667,0.214033333,0.095766667,0.279475000,0.308000000,0.519066667,0.155180000
2.2793 ,0.252366667,0.233250000,0.530500000,0.122600000,0.499366667,0.535100000,0.263266667,0.244366667,0.280566667,0.543333333,0.137833333,0.548766667,0.454800000,0.573500000,0.104900000,0.213133333,0.095500000,0.278250000,0.306866667,0.516900000,0.154920000
2.2817 ,0.252233333,0.233200000,0.529100000,0.121600000,0.498166667,0.533575000,0.261800000,0.245266667,0.280400000,0.541400000,0.137066667,0.548233333,0.451475000,0.570825000,0.104233333,0.212600000,0.095466667,0.277475000,0.304700000,0.516000000,0.154160000
2.2841 ,0.250833333,0.233375000,0.526866667,0.123200000,0.499333333,0.535100000,0.261266667,0.245266667,0.279300000,0.541900000,0.136733333,0.548300000,0.449500000,0.567425000,0.103433333,0.213433333,0.095100000,0.277225000,0.304866667,0.515400000,0.152680000
2.2865 ,0.248633333,0.233075000,0.526400000,0.122533333,0.500700000,0.534650000,0.261900000,0.243933333,0.280100000,0.540633333,0.136666667,0.547400000,0.447250000,0.565275000,0.103800000,0.212700000,0.094000000,0.275975000,0.304033333,0.513333333,0.151920000
2.2889 ,0.248300000,0.232625000,0.526833333,0.121766667,0.498600000,0.531125000,0.261400000,0.243333333,0.278966667,0.539600000,0.135466667,0.545700000,0.441675000,0.565575000,0.103900000,0.211600000,0.093233333,0.275900000,0.303466667,0.514266667,0.151340000
2.2913 ,0.249600000,0.231675000,0.526666667,0.122300000,0.496866667,0.532200000,0.261766667,0.243400000,0.278100000,0.539233333,0.135433333,0.546100000,0.440050000,0.562850000,0.102000000,0.211600000,0.093266667,0.275575000,0.302933333,0.514500000,0.150640000
2.2937 ,0.248333333,0.231575000,0.525466667,0.120900000,0.495366667,0.531900000,0.259633333,0.242133333,0.277966667,0.537300000,0.136066667,0.544600000,0.437950000,0.560200000,0.101366667,0.210200000,0.093333333,0.273650000,0.300433333,0.513166667,0.149680000
2.2961 ,0.246766667,0.231825000,0.522700000,0.118466667,0.494100000,0.528200000,0.257766667,0.239266667,0.276900000,0.534400000,0.133766667,0.542900000,0.432750000,0.557825000,0.100600000,0.208700000,0.092466667,0.272375000,0.299133333,0.511000000,0.149720000
2.2985 ,0.245766667,0.229050000,0.523300000,0.118933333,0.493200000,0.527800000,0.256800000,0.238133333,0.275800000,0.534400000,0.132266667,0.542400000,0.431475000,0.553475000,0.099400000,0.208766667,0.090366667,0.271700000,0.298266667,0.509666667,0.148780000
2.3009 ,0.244966667,0.227525000,0.524033333,0.118166667,0.493566667,0.528200000,0.257233333,0.237533333,0.275400000,0.533600000,0.133700000,0.541633333,0.429950000,0.552650000,0.098366667,0.209100000,0.089300000,0.271125000,0.297500000,0.510433333,0.147460000
2.3033 ,0.243366667,0.227025000,0.521433333,0.117500000,0.493400000,0.528800000,0.256600000,0.238900000,0.274600000,0.533300000,0.131600000,0.542000000,0.429200000,0.556400000,0.098433333,0.207466667,0.089566667,0.269675000,0.297366667,0.509566667,0.146760000
2.3057 ,0.242100000,0.226975000,0.520866667,0.117833333,0.492033333,0.527050000,0.253966667,0.237166667,0.272000000,0.533200000,0.129833333,0.541633333,0.428525000,0.556950000,0.098400000,0.205366667,0.088966667,0.268825000,0.294933333,0.508300000,0.146440000
2.3081 ,0.241533333,0.225800000,0.522333333,0.116333333,0.491400000,0.526075000,0.252966667,0.235433333,0.269900000,0.532800000,0.129366667,0.540933333,0.426350000,0.553775000,0.098400000,0.205166667,0.087700000,0.268050000,0.293233333,0.508200000,0.146660000
2.3105 ,0.241566667,0.225675000,0.522066667,0.115866667,0.493033333,0.526575000,0.254100000,0.236733333,0.272433333,0.534966667,0.128633333,0.540866667,0.424975000,0.551975000,0.097866667,0.205233333,0.088433333,0.268750000,0.292166667,0.509333333,0.146380000
2.3129 ,0.241533333,0.226625000,0.521000000,0.116866667,0.493366667,0.527750000,0.254766667,0.236633333,0.273600000,0.535200000,0.128833333,0.542666667,0.423050000,0.550775000,0.096866667,0.206166667,0.088900000,0.268650000,0.292233333,0.509900000,0.146100000
2.3153 ,0.242500000,0.226100000,0.519600000,0.116600000,0.490066667,0.525775000,0.253100000,0.234566667,0.270666667,0.530833333,0.130766667,0.539600000,0.420625000,0.547900000,0.096800000,0.205266667,0.086466667,0.269200000,0.292066667,0.508000000,0.144920000
2.3177 ,0.242100000,0.226025000,0.518333333,0.113866667,0.486833333,0.522700000,0.252800000,0.234033333,0.268066667,0.526700000,0.129866667,0.537500000,0.417175000,0.546400000,0.097400000,0.202633333,0.085400000,0.269550000,0.290833333,0.505800000,0.144420000
2.3201 ,0.241200000,0.226600000,0.516500000,0.113933333,0.488566667,0.523825000,0.254333333,0.234933333,0.271966667,0.527000000,0.129800000,0.537533333,0.415325000,0.547200000,0.097633333,0.203700000,0.087566667,0.269300000,0.289900000,0.506433333,0.145360000
2.3224 ,0.240633333,0.227400000,0.514333333,0.115600000,0.488500000,0.523325000,0.254866667,0.235066667,0.272166667,0.528100000,0.131133333,0.536600000,0.413025000,0.542675000,0.095633333,0.205566667,0.086566667,0.269900000,0.290066667,0.506833333,0.145340000
2.3248 ,0.240900000,0.226250000,0.513100000,0.114400000,0.486933333,0.520125000,0.252466667,0.234500000,0.271166667,0.525766667,0.131000000,0.533200000,0.410500000,0.537550000,0.096000000,0.204166667,0.085166667,0.269650000,0.288300000,0.505400000,0.144280000
2.3272 ,0.240766667,0.226375000,0.511466667,0.113366667,0.484966667,0.517000000,0.251166667,0.233800000,0.269900000,0.524233333,0.131433333,0.531000000,0.405675000,0.537900000,0.096833333,0.204200000,0.083866667,0.269200000,0.288800000,0.503500000,0.143780000
2.3296 ,0.239533333,0.225400000,0.510733333,0.114200000,0.484700000,0.517300000,0.251900000,0.234600000,0.271000000,0.523966667,0.129700000,0.532233333,0.402150000,0.535325000,0.094866667,0.204700000,0.084600000,0.268950000,0.287500000,0.501100000,0.142000000
2.3320 ,0.238700000,0.225075000,0.510633333,0.114566667,0.485000000,0.517525000,0.252133333,0.234700000,0.271400000,0.525033333,0.129000000,0.535033333,0.403250000,0.532175000,0.094900000,0.201766667,0.085433333,0.266650000,0.286466667,0.499466667,0.142640000
2.3344 ,0.240100000,0.225100000,0.511000000,0.113766667,0.483666667,0.517600000,0.252166667,0.232233333,0.270633333,0.522466667,0.131100000,0.534033333,0.401950000,0.533350000,0.095200000,0.200333333,0.085033333,0.266725000,0.287200000,0.500366667,0.144240000
2.3367 ,0.239433333,0.224025000,0.508933333,0.114300000,0.482800000,0.515600000,0.250200000,0.231000000,0.269800000,0.518400000,0.130700000,0.531200000,0.400500000,0.533650000,0.095166667,0.203000000,0.083733333,0.265975000,0.286300000,0.500400000,0.141920000
